AGNO_EVAL;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;MRUN;DOC_GENERO;DOC_FEC_NAC;NIVEL;PF_PJE;PF_ESC;PF_Cat_Carrera;INSTR_PJE;INSTR_ESC
2019;16754;1;LICEO ARTURO ALESSANDRI PALMA;7;73;7306;ROMERAL;71;CURICÓ;2;1;0;21164679;1;198311;4;2,55;C;B;2,93;C
2019;16535;2;COLEGIO SAN MARCOS;7;73;7301;CURICÓ;71;CURICÓ;3;2;0;9415619;2;198311;4;2,5;B;C;-1;N/A
2019;2738;3;ESCUELA REPUBLICA DE BRASIL;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;20343552;2;198312;5;2,3;B;C;2,68;C
2019;10821;9;ESCUELA RAQUEL FERNANDEZ DE MORANDE;13;135;13501;MELIPILLA;135;TALAGANTE;1;1;1;17790364;1;198401;3;2,6;C;B;3,06;D
2019;2762;6;ESCUELA EL PORVENIR;7;73;7301;CURICÓ;71;CURICÓ;2;1;1;20359641;2;198401;5;2,28;B;C;2,67;C
2019;2748;0;ESCUELA REPUBLICA ARGENTINA;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;23231909;2;198402;3;2,15;B;D;2,79;C
2019;2993;9;COLEGIO MARIA RAQUEL;7;71;7101;TALCA;72;TALCA;3;2;0;15653828;1;198402;2;1,83;I;E;-1;N/A
2019;2764;2;ESCUELA ISLA DE MARCHANT;7;73;7301;CURICÓ;71;CURICÓ;2;1;1;8812401;1;198401;3;1,8;I;E;2,18;B
2019;16729;0;INSTITUTO INGLES;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;22495914;2;198305;5;2,4;B;C;2,54;C
2019;2917;3;ESCUELA RAUCO;7;73;7305;RAUCO;71;CURICÓ;2;1;0;7266678;2;198402;5;2,1;B;D;2,36;B
2019;16460;7;ESCUELA PADRE ALBERTO HURTADO;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;23923008;2;198403;3;2,5;B;C;2,6;C
2019;2794;4;LICEO TENO;7;73;7308;TENO;71;CURICÓ;2;1;0;23822139;2;198404;4;2,44;B;C;2,76;C
2019;2830;4;ESCUELA CARLOS LAZCANO ALFONSO;7;73;7306;ROMERAL;71;CURICÓ;2;1;1;14844055;2;198404;5;2,6;C;B;2,86;C
2019;2754;5;ESCUELA INTERNADO POTRERO GRANDE;7;73;7301;CURICÓ;71;CURICÓ;2;1;1;22871177;2;198403;5;2,35;B;C;2,71;C
2019;16583;2;ESCUELA DE ADMINISTRACION Y COMERCIO;7;73;7301;CURICÓ;71;CURICÓ;3;2;0;15495084;1;198404;4;2,35;B;C;-1;N/A
2019;10063;3;ESCUELA PARTICULAR CARMEN CHACON;13;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;3;2;0;22079114;2;198407;2;1,8;I;E;-1;N/A
2019;16535;2;COLEGIO SAN MARCOS;7;73;7301;CURICÓ;71;CURICÓ;3;2;0;14313465;1;198408;4;2,35;B;C;-1;N/A
2019;16754;1;LICEO ARTURO ALESSANDRI PALMA;7;73;7306;ROMERAL;71;CURICÓ;2;1;0;13245081;1;198407;4;2;B;D;2,3;B
2019;10571;6;ESCUELA ESCRITORA  MARCELA PAZ;13;134;13401;SAN BERNARDO;132;SANTIAGO SUR;1;1;0;20925534;2;198210;2;2,63;C;B;2,78;C
2019;9411;0;CENTRO EDUCACIONAL HORACIO ARAVENA A.;13;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;1;1;0;5437720;2;198304;3;2,33;B;C;2,5;B
2019;9828;0;COLEGIO SOL DE CHILE;13;131;13116;LO ESPEJO;132;SANTIAGO SUR;3;2;0;4210940;2;198306;4;2,7;C;B;-1;N/A
2019;9591;5;LICEO N523;13;131;13112;LA PINTANA;136;CORDILLERA;2;1;0;6795634;2;198309;5;2,3;B;C;2,48;B
2019;2101;6;COLEGIO BASICO LORENZO BAEZA VEGA;5;52;5201;ISLA DE PASCUA;53;VALPARAÍSO;2;1;0;23626596;2;198310;2;2,7;C;B;2,92;C
2019;7679;1;ESCUELA RURAL HUELMO;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;1;21821573;1;198308;3;2,53;C;B;2,82;C
2019;1329;3;ESCUELA EMA LOBOS REYES;5;57;5704;PANQUEHUE;52;LOS ANDES;2;1;0;12758346;2;198312;5;2,7;C;B;2,92;C
2019;22493;6;ESCUELA VICENTE PEREZ ROSALES;10;101;10105;FRUTILLAR;101;LLANQUIHUE;2;1;0;21117424;2;198312;1;2,15;B;D;2,59;C
2019;9121;9;ESCUELA TOBALABA;13;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;1;1;0;1457947;2;198402;1;1,9;I;E;2,34;B
2019;10641;0;LICEO ALTO JAHUEL;13;134;13402;BUIN;132;SANTIAGO SUR;1;1;0;21493925;1;198402;4;1,8;I;E;2,48;B
2019;7723;2;ESCUELA GRUPO ESCOLAR;10;101;10109;PUERTO VARAS;101;LLANQUIHUE;2;1;0;2903167;2;198403;5;2,36;B;C;2,62;C
2019;24313;2;ESCUELA VILLA LAS NIEVES;12;121;12101;PUNTA ARENAS;121;MAGALLANES;1;1;0;1489500;2;198306;3;2,1;B;D;2,56;C
2019;6752;0;LICEO TECNICO VALDIVIA;14;141;14101;VALDIVIA;141;VALDIVIA;2;1;0;17555151;1;198305;7;2,03;B;D;2,42;B
2019;31071;9;LICEO BICENT. PROV.STA. TERESA DE LOS ANDES;13;133;13301;COLINA;137;SANTIAGO NORTE;1;1;1;16098407;2;198308;4;2,5;B;C;2,8;C
2019;22702;1;COLEGIO PATAGONIA ALERCE CORDILLERA;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;3;2;0;11567278;1;198309;4;2,2;B;D;-1;N/A
2019;14400;2;LICEO TÉCNICO CARLOS ALESSANDRI ALTAMIRANO;5;56;5602;ALGARROBO;54;SAN ANTONIO;2;1;0;2054746;1;198308;4;2,65;C;B;2,89;C
2019;10207;5;ESCUELA REBECA MATTE BELLO;13;131;13128;RENCA;134;SANTIAGO PONIENTE;1;1;0;4336700;2;198310;5;2,73;C;B;2,94;C
2019;10409;4;ESC.BASICA FRANCISCO PETRINOVIC KARLOVAC;13;133;13301;COLINA;137;SANTIAGO NORTE;1;1;1;8884144;2;198311;3;2,38;B;C;2,73;C
2019;2319;1;LICEO REPUBLICA DE ITALIA;6;61;6114;QUINTA DE TILCOCO;61;CACHAPOAL;2;1;0;21458880;1;198312;4;2,4;B;C;2,74;C
2019;25028;7;CENTRO EDUC. DIEGO DE ALMAGRO;13;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;3;2;0;24264372;2;198402;1;3,5;D;A;-1;N/A
2019;10699;2;LICEO REPUBLICA DE GRECIA;13;136;13601;TALAGANTE;135;TALAGANTE;1;1;0;15801563;2;198403;3;2,6;C;B;2,86;C
2019;8489;1;LICEO BICENTENARIO TERESA PRATS;13;131;13101;SANTIAGO;131;SANTIAGO CENTRO;2;1;0;21405320;1;198406;4;2,1;B;D;2,56;C
2019;24203;9;LICEO RAUL BROUSSAIN CAMPINO;11;112;11201;AYSÉN;111;COYHAIQUE;2;1;0;7260654;1;198407;3;2,39;B;C;2,63;C
2019;8933;8;ESCUELA DE PROVIDENCIA;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;11549204;2;198407;3;2,46;B;C;2,88;C
2019;9100;6;LICEO REPUBLICA DE SIRIA;13;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;1;1;0;24555536;1;198409;4;2,35;B;C;2,51;C
2019;8815;3;COLEGIO SAN FRANCISCO DEL ALBA;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;1;1;0;9804555;2;198409;5;2,66;C;B;2,7;C
2019;8392;5;LICEO MELINKA;11;112;11203;GUAITECAS;111;COYHAIQUE;2;1;1;2674807;1;198307;3;2,05;B;D;2,73;C
2019;7643;0;ESCUELA CHILOE;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;19663280;1;198308;3;2,35;B;C;2,61;C
2019;12192;4;INSTITUTO DEL MAR CAPITAN WILLIAMS;10;102;10203;CHONCHI;102;CHILOÉ;3;2;0;24065477;1;198310;7;2,26;B;C;-1;N/A
2019;8006;3;ESCUELA RURAL PEDRO VELAZQUEZ BONTES;10;102;10201;CASTRO;102;CHILOÉ;1;1;0;22997759;2;198308;2;2,58;C;B;3,05;D
2019;8207;4;ESCUELA RURAL NOTUCO;10;102;10203;CHONCHI;102;CHILOÉ;1;1;1;9892746;2;198304;3;2,43;B;C;2,66;C
2019;22554;1;ESCUELA BASICA SAN CARLOS DE CHONCHI;10;102;10203;CHONCHI;102;CHILOÉ;1;1;0;23778166;2;198401;2;2,48;B;C;2,59;C
2019;40301;6;LICEO POLITECNICO DE QUELLON;10;102;10208;QUELLÓN;102;CHILOÉ;1;1;0;22277059;1;198404;4;2,38;B;C;2,73;C
2019;8002;0;LICEO GALVARINO RIVEROS CARDENAS;10;102;10201;CASTRO;102;CHILOÉ;1;1;0;9892747;2;198404;4;2,53;C;B;2,92;C
2019;22623;8;COLEGIO AYELEN;10;102;10205;DALCAHUE;102;CHILOÉ;3;2;0;2966556;2;198403;2;2,18;B;D;-1;N/A
2019;5578;6;ESCUELA LLAIMA;9;91;9101;TEMUCO;92;CAUTÍN NORTE;2;1;0;8306581;2;198405;3;2;B;D;2,5;B
2019;7632;5;ESCUELA N 10 ANGELMO;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;12045076;2;198406;2;2,4;B;C;2,74;C
2019;8147;7;ESCUELA RURAL MALLINLEMU;10;102;10205;DALCAHUE;102;CHILOÉ;1;1;1;19420932;2;198406;2;2,18;B;D;2,61;C
2019;10751;4;LICEO COMERCIAL REPUBLICA DE BRASIL;13;136;13605;PEÑAFLOR;135;TALAGANTE;2;1;0;1205468;2;199001;4;2,45;B;C;2,67;C
2019;2892;4;ESCUELA DE BARBA RUBIA;7;73;7302;HUALAÑÉ;71;CURICÓ;2;1;1;13302051;2;198402;3;2,38;B;C;3,03;D
2019;4533;0;LICEO TÉCNICO FEMENINO A-29 DE CONCEPCIÓN;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;5;4;0;21573108;2;198307;7;2,11;B;D;-1;N/A
2019;4715;5;LICEO SIMÓN BOLÍVAR;8;81;8112;HUALPÉN;83;CONCEPCIÓN;2;1;0;23436564;2;198309;4;2,18;B;D;2,61;C
2019;3972;1;ESCUELA ARTURO MATTE ALESSANDRI;16;161;16105;PEMUCO;81;ÑUBLE;2;1;1;14401684;1;198312;3;2,38;B;C;3,03;D
2019;4842;9;ESCUELA MARIANO EGANA;8;81;8111;TOMÉ;83;CONCEPCIÓN;2;1;0;23913101;2;198401;2;2,58;C;B;2,95;C
2019;6227;8;ESCUELA LAS AMERICAS;9;91;9114;PITRUFQUÉN;93;CAUTÍN SUR;2;1;0;6565482;2;198309;3;2,2;B;D;2,62;C
2019;10750;6;ESCUELA ROSALINA PESCIO VARGAS;13;136;13605;PEÑAFLOR;135;TALAGANTE;2;1;0;21331654;2;198306;3;2,55;C;B;2,93;C
2019;25188;7;ESCUELA BÁSICA Y ESPECIAL N°90 AMANECER;13;136;13604;PADRE HURTADO;135;TALAGANTE;3;2;0;18851523;2;198404;2;2,1;B;D;-1;N/A
2019;7897;2;ESCUELA RURAL MANUEL GATICA ARRIAGADA;10;101;10106;LOS MUERMOS;101;LLANQUIHUE;2;1;1;21262002;2;198308;2;2,3;B;C;2,68;C
2019;7668;6;ESCUELA RURAL LA CAPILLA;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;1;550633;1;198310;3;2,25;B;D;2,75;C
2019;7636;8;ESCUELA N 5 MIRAMAR;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;20210128;2;198312;2;1,95;I;E;2,27;B
2019;22553;3;INSTITUTO TÉCNICO FORJADORES DE ALERCE;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;19315731;2;198402;7;2,5;B;C;2,8;C
2019;5570;0;LICEO PABLO NERUDA;9;91;9101;TEMUCO;92;CAUTÍN NORTE;2;1;0;1691154;2;198304;4;2,45;B;C;2,57;C
2019;5667;7;ESC.PARTIC. MONS.GUIDO DE RAMBERGA;9;91;9112;PADRE LAS CASAS;93;CAUTÍN SUR;3;2;0;11969033;2;198304;2;2,3;B;C;-1;N/A
2019;5611;1;ESCUELA LOS TRIGALES;9;91;9101;TEMUCO;92;CAUTÍN NORTE;2;1;0;21654184;2;198302;5;2,15;B;D;2,59;C
2019;20265;7;COLEGIO LOS ROBLES;9;91;9101;TEMUCO;92;CAUTÍN NORTE;3;2;0;6514536;2;198306;2;2,58;C;B;-1;N/A
2019;6650;8;COLEGIO ANGLICANO WILLIAM WILSON;9;91;9121;CHOLCHOL;92;CAUTÍN NORTE;3;2;0;13991222;1;198306;4;2,34;B;C;-1;N/A
2019;6650;8;COLEGIO ANGLICANO WILLIAM WILSON;9;91;9121;CHOLCHOL;92;CAUTÍN NORTE;3;2;0;3758657;1;198307;4;2,63;C;B;-1;N/A
2019;5596;4;COLEGIO MUNDO MAGICO;9;91;9101;TEMUCO;92;CAUTÍN NORTE;2;1;0;3616913;2;198309;5;2,55;C;B;2,83;C
2019;8380;1;LICEO MANIHUALES;11;112;11201;AYSÉN;111;COYHAIQUE;2;1;0;23432710;1;198309;3;1,9;I;E;2,24;B
2019;10201;6;LICEO THOMAS ALVA EDISON;13;131;13128;RENCA;134;SANTIAGO PONIENTE;1;1;0;13649593;1;198310;6;2,21;B;D;2,73;C
2019;6071;2;ESCUELA PARTICULAR NTRA.SRA.DE FATIMA;9;91;9115;PUCÓN;93;CAUTÍN SUR;3;2;0;2463430;2;198311;2;2,19;B;D;-1;N/A
2019;5992;7;COMPLEJO EDUCACIONAL JUAN BOSCO;9;91;9103;CUNCO;92;CAUTÍN NORTE;3;2;0;9926455;2;198312;4;2,5;B;C;-1;N/A
2019;5379;1;ESCUELA TRICAUCO;9;92;9204;ERCILLA;91;MALLECO;2;1;1;13259820;2;198401;3;2,15;B;D;2,49;B
2019;16843;2;LICEO TECNICO PROFESIONAL PEOPLE HELP PEOPLE DE PANGUIPULLI;14;141;14108;PANGUIPULLI;141;VALDIVIA;3;2;0;10837197;2;198312;4;2,65;C;B;-1;N/A
2019;5625;1;ESCUELA TRUF-TRUF.;9;91;9112;PADRE LAS CASAS;93;CAUTÍN SUR;2;1;1;21518546;2;198402;3;2,9;C;B;3,04;D
2019;5645;6;ESCUELA BOYECO;9;91;9101;TEMUCO;92;CAUTÍN NORTE;2;1;1;9092662;2;198312;3;1,93;I;E;2,26;B
2019;5568;9;INSTITUTO SUPERIOR DE ESPECIALIDADES TECNICAS DE TEMUCO;9;91;9101;TEMUCO;92;CAUTÍN NORTE;2;1;0;24839234;1;198404;7;2,13;B;D;2,78;C
2019;25078;3;ESCUELA PART.COMANDANTE CARLOS CONDELL;13;134;13401;SAN BERNARDO;132;SANTIAGO SUR;1;1;0;12989265;1;198404;3;2,75;C;B;2,85;C
2019;5994;3;ESCUELA PARTICULAR SUBVENCIONADA PADRE MARCELINO HUICHAMIL;9;91;9103;CUNCO;92;CAUTÍN NORTE;3;2;0;6580847;2;198404;2;1,95;I;E;-1;N/A
2019;1857;0;ESCUELA JUAN JOSE TORTEL;5;51;5107;QUINTERO;53;VALPARAÍSO;2;1;1;4257301;2;198405;5;2,05;B;D;2,53;C
2019;18099;8;ESCUELA TOMAS LAGO;16;161;16103;CHILLÁN VIEJO;81;ÑUBLE;2;1;0;3220767;2;198407;2;2,1;B;D;2,46;B
2019;5664;2;LICEO AUGUSTO WINTER;9;91;9101;TEMUCO;92;CAUTÍN NORTE;3;2;0;9831868;2;198408;2;2,1;B;D;-1;N/A
2019;6895;0;ESCUELA PARTICULAR SANTA CRUZ;14;141;14106;MARIQUINA;141;VALDIVIA;3;2;0;8691034;2;198407;4;2,63;C;B;-1;N/A
2019;6273;1;ESC.PRESBITERO JOSE AGUSTIN GOMEZ Z.;9;91;9107;GORBEA;93;CAUTÍN SUR;2;1;0;21220086;2;198408;3;2,13;B;D;2,38;B
2019;5580;8;ESCUELA CAMPOS DEPORTIVOS;9;91;9101;TEMUCO;92;CAUTÍN NORTE;2;1;0;12574769;2;198408;1;2,48;B;C;2,59;C
2019;5716;9;PADRE BARTOLOME DE LAS CASAS;9;91;9112;PADRE LAS CASAS;93;CAUTÍN SUR;3;2;0;2629548;2;198408;2;2,41;B;C;-1;N/A
2019;5596;4;COLEGIO MUNDO MAGICO;9;91;9101;TEMUCO;92;CAUTÍN NORTE;2;1;0;11708581;2;198409;5;2,35;B;C;2,71;C
2019;4562;4;LICEO SAN PEDRO;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;2;1;0;9398694;2;198306;3;2,23;B;D;2,34;B
2019;17810;1;CENTRO DE EDUCACIÓN DE ADULTOS QUIMAHUE;8;82;8203;CAÑETE;84;ARAUCO;3;2;0;23283917;1;198306;6;2;B;D;-1;N/A
2019;5157;8;ESCUELA BASICA GALVARINO;8;82;8203;CAÑETE;84;ARAUCO;2;1;1;15373295;2;198201;3;2,25;B;D;2,75;C
2019;11400;6;LICEO TRAPAQUEANTE;8;82;8207;TIRÚA;84;ARAUCO;2;1;0;6542475;1;198309;4;2,45;B;C;2,87;C
2019;5106;3;ESCUELA FELIX EYHERAMENDY;8;82;8206;LOS ÁLAMOS;84;ARAUCO;2;1;0;15535112;1;198401;3;2,03;B;D;2,52;C
2019;8376;3;ESCUELA BASICA MUNICIPAL POETISA GABRIELA MISTRAL;11;112;11201;AYSÉN;111;COYHAIQUE;2;1;0;1305847;2;198310;5;2,3;B;C;2,38;B
2019;5091;1;ESCUELA GABRIELA MISTRAL;8;82;8205;CURANILAHUE;84;ARAUCO;2;1;0;8349626;1;198312;3;2,21;B;D;2,63;C
2019;5101;2;ESCUELA SAN JOSE DE COLICO;8;82;8205;CURANILAHUE;84;ARAUCO;2;1;1;15725043;2;198402;1;1,88;I;E;2,23;B
2019;10476;0;ESCUELA LAS PALMAS;13;132;13201;PUENTE ALTO;136;CORDILLERA;1;1;0;21324490;2;198403;3;2,33;B;C;2,7;C
2019;5088;1;ESCUELA PABLO NERUDA;8;82;8205;CURANILAHUE;84;ARAUCO;2;1;0;11396694;1;198410;3;2,48;B;C;2,99;C
2019;5112;8;ESCUELA ZAIDA ARANEDA VIGUERAS;8;82;8206;LOS ÁLAMOS;84;ARAUCO;2;1;1;21255004;2;198411;1;2,1;B;D;2,56;C
2019;1886;4;COLEGIO MANUEL BULNES PRIETO;5;58;5801;QUILPUÉ;53;VALPARAÍSO;1;1;0;2563502;2;198309;3;2,73;C;B;2,94;C
2019;8549;9;ESCUELA FERNANDO ALESSANDRI RODRIGUEZ;13;131;13101;SANTIAGO;131;SANTIAGO CENTRO;2;1;0;5537335;2;198306;2;2,25;B;D;2,45;B
2019;10520;1;LICEO  EL PRINCIPAL;13;132;13202;PIRQUE;136;CORDILLERA;1;1;1;21603060;2;198211;2;2,18;B;D;2,61;C
2019;10641;0;LICEO ALTO JAHUEL;13;134;13402;BUIN;132;SANTIAGO SUR;1;1;0;1526018;1;198308;4;1,91;I;E;2,15;B
2019;9070;0;ESCUELA BENJAMIN CLARO VELASCO;13;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;1;1;0;9800155;2;198309;5;2,75;C;B;2,95;C
2019;10005;6;ESCUELA BASICA MUNICIPAL GRENOBLE;13;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;1;1;0;6163194;1;198309;5;2,55;C;B;2,83;C
2019;10125;7;ESCUELA SARGENTO CANDELARIA;13;131;13103;CERRO NAVIA;134;SANTIAGO PONIENTE;6;5;0;20799513;1;198307;3;1,8;I;E;2,08;B
2019;9895;7;ESCUELA BASICA REINA DE SUECIA;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;1;1;0;14305240;2;198310;2;2,31;B;C;2,69;C
2019;10255;5;COMPLEJO EDUCACIONAL JUANITA FERNANDEZ SOLAR;13;131;13127;RECOLETA;137;SANTIAGO NORTE;2;1;0;8592368;2;198304;7;2,4;B;C;2,64;C
2019;9844;2;COLEGIO EL ALMENDRO;13;131;13105;EL BOSQUE;132;SANTIAGO SUR;3;2;0;11029574;2;198310;1;2,4;B;C;-1;N/A
2019;2292;6;ESCUELA VICENTE HUIDOBRO;6;61;6115;RENGO;61;CACHAPOAL;2;1;0;14133130;2;198312;2;1,88;I;E;2,43;B
2019;8840;4;ESCUELA DE FARELLONES;13;131;13115;LO BARNECHEA;133;SANTIAGO ORIENTE;2;1;1;19995717;2;198401;3;2,1;B;D;2,46;B
2019;25542;4;COLEGIO SANTA BARBARA H.S.;13;131;13125;QUILICURA;137;SANTIAGO NORTE;3;2;0;1780136;2;198401;2;2,37;B;C;-1;N/A
2019;22343;3;COLEGIO SAN SEBASTIAN;10;101;10102;CALBUCO;101;LLANQUIHUE;3;2;1;23130530;2;198403;2;2,55;C;B;-1;N/A
2019;10403;5;ESCUELA PREMIO NOBEL PABLO NERUDA;13;133;13301;COLINA;137;SANTIAGO NORTE;1;1;0;6776562;2;198403;3;2,6;C;B;2,96;C
2019;4324;9;LICEO DOCTOR VÍCTOR RÍOS RUIZ;8;83;8302;ANTUCO;82;BIOBÍO;2;1;0;16187311;2;198401;3;2,35;B;C;2,51;C
2019;4324;9;LICEO DOCTOR VÍCTOR RÍOS RUIZ;8;83;8302;ANTUCO;82;BIOBÍO;2;1;0;22062698;2;198401;5;2,4;B;C;2,74;C
2019;14202;6;COLEGIO PANQUEHUE;5;57;5704;PANQUEHUE;52;LOS ANDES;2;1;0;1624204;2;198404;5;2,25;B;D;2,55;C
2019;2945;9;ESCUELA PROSPERIDAD;7;71;7101;TALCA;72;TALCA;2;1;0;4930468;2;198401;1;1,66;I;E;2,3;B
2019;25770;2;LICEO NACIONAL DE MAIPU;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;1;1;0;13649023;2;198404;3;2,6;C;B;2,96;C
2019;10427;2;ESCUELA BASICA F - N°372 SANTA SARA;13;133;13302;LAMPA;137;SANTIAGO NORTE;1;1;1;4024097;2;198405;3;2,45;B;C;2,77;C
2019;2422;8;LICEO FRANCISCO ANTONIO ENCINA ARMANET;6;61;6107;LAS CABRAS;61;CACHAPOAL;2;1;0;23783569;2;198405;5;2,19;B;D;2,81;C
2019;7628;7;LICEO ISIDORA ZEGERS DE HUNEEUS;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;18542932;2;198405;4;2,5;B;C;2,8;C
2019;31037;9;LICEO INSTITUTO CUMBRE DE CONDORES;13;131;13128;RENCA;134;SANTIAGO PONIENTE;1;1;0;14299630;1;198406;4;2,1;B;D;2,56;C
2019;11612;2;ESCUELA BASICA RIBERA SUR;11;112;11201;AYSÉN;111;COYHAIQUE;2;1;0;20526508;2;198309;5;2,5;B;C;2,6;C
2019;12767;1;COLEGIO INGLÉS THE SOWER SCHOOL;8;83;8313;YUMBEL;82;BIOBÍO;3;2;0;21594359;2;198309;2;2,5;B;C;-1;N/A
2019;4843;7;ESCUELA BÁSICA LISA ENRIQUETA PETER TEUBNER;8;81;8111;TOMÉ;83;CONCEPCIÓN;2;1;0;17220606;2;198311;3;2,63;C;B;2,98;C
2019;4840;2;ESCUELA BASICA Y ADULTOS CALIFORNIA;8;81;8111;TOMÉ;83;CONCEPCIÓN;2;1;0;16944401;2;198312;3;2,5;B;C;2,8;C
2019;17885;3;LICEO POLIVALENTE TOME - ALTO;8;81;8111;TOMÉ;83;CONCEPCIÓN;2;1;0;24421310;1;198401;7;1,9;I;E;2,44;B
2019;5344;9;LICEO LAS ARAUCARIAS;9;92;9203;CURACAUTÍN;91;MALLECO;2;1;0;4648773;1;198309;5;2,45;B;C;2,97;C
2019;5127;6;ESCUELA LEONCIO ARANEDA FIGUEROA;8;82;8203;CAÑETE;84;ARAUCO;2;1;0;5515372;2;198311;3;2,7;C;B;2,92;C
2019;20376;9;COLEGIO NUEVA ALERCE;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;0;16830914;1;198312;3;2,05;B;D;2,53;C
2019;7586;8;ESCUELA RURAL LOMA DE LA PIEDRA;10;103;10306;SAN JUAN DE LA COSTA;103;OSORNO;2;1;1;15721722;2;198307;2;2,23;B;D;2,64;C
2019;13344;2;COLEGIO AMERICANO;4;41;4101;LA SERENA;41;ELQUI;3;2;0;14423168;2;198307;2;2,2;B;D;-1;N/A
2019;11155;4;LICEO JORGE ALESSANDRI RODRIGUEZ;4;41;4101;LA SERENA;41;ELQUI;1;1;0;6977965;2;198309;4;1,98;I;E;2,29;B
2019;519;3;COLEGIO ARTURO PRAT CHACON;4;41;4101;LA SERENA;41;ELQUI;1;1;0;11784839;2;198311;5;2,45;B;C;2,67;C
2019;519;3;COLEGIO ARTURO PRAT CHACON;4;41;4101;LA SERENA;41;ELQUI;1;1;0;7686117;2;198312;5;2,7;C;B;2,92;C
2019;13420;1;COLEGIO NUESTRA SENORA DE ANDACOLLO;4;41;4101;LA SERENA;41;ELQUI;3;2;0;10731820;1;198401;4;2,9;C;B;-1;N/A
2019;597;5;COLEGIO PEDRO PABLO MUÑOZ;4;41;4104;LA HIGUERA;41;ELQUI;2;1;0;24515302;2;198312;2;2,08;B;D;2,55;C
2019;434;0;ESCUELA SAN VICENTE DE PAUL;3;31;3101;COPIAPÓ;31;COPIAPÓ;3;2;0;5666664;2;198405;2;2,54;C;B;-1;N/A
2019;10241;5;ESCUELA BASICA EL MANIO;13;131;13125;QUILICURA;137;SANTIAGO NORTE;2;1;0;16491800;2;198407;3;2,1;B;D;2,56;C
2019;13170;9;ESCUELA BASICA SARA CORTES CORTES;3;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;2;1;0;7947421;2;198407;3;2,45;B;C;2,57;C
2019;4533;0;LICEO TÉCNICO FEMENINO A-29 DE CONCEPCIÓN;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;5;4;0;21141246;2;198311;4;2,41;B;C;-1;N/A
2019;3564;5;ESCUELA HECTOR SILVESTRE PAIVA MANRIQUEZ;7;72;7201;CAUQUENES;74;CAUQUENES;2;1;1;11456144;2;198503;2;2,35;B;C;2,71;C
2019;3749;4;ESCUELA JOAQUIN DEL PINO ROZAS Y NEGRETE;16;163;16301;SAN CARLOS;81;ÑUBLE;2;1;0;19814394;1;198509;3;2,1;B;D;2,76;C
2019;10656;9;ESCUELA BASICA G-N°813 LOS AROMOS DE EL RECURSO;13;134;13402;BUIN;132;SANTIAGO SUR;1;1;1;4860151;2;198510;3;2,63;C;B;2,88;C
2019;7348;2;ESCUELA CARLOS CONDELL;10;103;10301;OSORNO;103;OSORNO;2;1;0;5050546;2;198304;2;1,9;I;E;2,44;B
2019;18028;9;COLEGIO CIUDAD EDUCATIVA;16;161;16101;CHILLÁN;81;ÑUBLE;3;2;0;460431;1;198308;2;2,15;B;D;-1;N/A
2019;5566;2;LICEO INDUSTRIAL A-27 TEMUCO;9;91;9101;TEMUCO;92;CAUTÍN NORTE;5;4;0;4547490;1;198401;4;2,1;B;D;-1;N/A
2019;368;9;ESCUELA BASICA JULIA HERRERA VARAS;2;21;2102;MEJILLONES;21;ANTOFAGASTA - TOCOPILLA;2;1;0;16745508;2;198401;3;2,6;C;B;2,76;C
2019;294;1;ESCUELA PROFESORA LJUBICA DOMIC WUTH;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;3741660;2;198402;2;2,14;B;D;2,58;C
